symbol,timestamp,open,high,low,close,volume,trade_count,vwap
BTC/USD,2021-12-06,48244.86,49018.25,48060.05,49000.0,57.19507,2923.0,48690.990671
BTC/USD,2021-12-06,49000.0,49250.0,48713.87,49174.83,56.308235,2543.0,49026.494046
BTC/USD,2021-12-06,49198.07,49317.55,48930.0,49018.44,38.287912,1697.0,49148.332789
BTC/USD,2021-12-06,49021.33,49281.13,48838.29,49240.71,33.140704,1448.0,49041.255768
BTC/USD,2021-12-06,49254.35,49413.15,49125.02,49147.3,40.856175,1405.0,49301.247706
BTC/USD,2021-12-06,49152.0,49283.54,48825.38,48888.34,29.372779,1282.0,49102.612639
BTC/USD,2021-12-06,48884.88,50609.44,48787.63,50131.18,130.608352,3648.0,49817.852099
BTC/USD,2021-12-06,50154.9,50986.01,50118.97,50832.53,86.442097,2820.0,50635.415381
BTC/USD,2021-12-06,50832.53,50941.98,50342.87,50527.82,53.754422,2088.0,50589.879521
BTC/USD,2021-12-07,50506.46,50814.59,50420.27,50722.03,37.300686,2242.0,50634.596225
BTC/USD,2021-12-07,50703.9,51462.99,50371.67,50664.23,90.59266,3827.0,50960.603475
BTC/USD,2021-12-07,50675.34,50914.96,50600.0,50693.35,30.231507,1739.0,50743.535393
BTC/USD,2021-12-07,50690.52,51052.85,50653.29,50997.45,27.549339,1598.0,50892.695669
BTC/USD,2021-12-07,51028.48,51247.61,50862.18,50964.21,28.813948,1634.0,51074.047245
BTC/USD,2021-12-07,50976.38,51260.0,50894.27,50952.21,23.558968,1348.0,51065.344028
BTC/USD,2021-12-07,50941.5,51266.93,50930.57,51215.13,17.192942,1065.0,51120.590596
BTC/USD,2021-12-07,51211.73,51380.77,50876.66,50968.39,15.490511,1097.0,51111.005612
BTC/USD,2021-12-07,50968.25,51301.98,50879.48,51271.75,17.550817,1214.0,51124.565063
BTC/USD,2021-12-07,51259.13,51567.44,51116.75,51314.52,46.563508,1893.0,51368.195079
BTC/USD,2021-12-07,51330.52,51436.29,51183.96,51377.16,11.841769,901.0,51300.268266
BTC/USD,2021-12-07,51367.92,51555.01,51310.7,51511.6,17.233181,1015.0,51424.670982
BTC/USD,2021-12-07,51513.88,51603.25,50689.64,50967.66,56.598094,2450.0,51022.711148
BTC/USD,2021-12-07,50971.37,51140.2,50869.31,50986.44,32.801797,1419.0,51007.184191
BTC/USD,2021-12-07,50965.84,51561.01,50887.24,51515.32,47.917589,1809.0,51266.078162
BTC/USD,2021-12-07,51515.4,51992.07,51435.28,51792.44,65.535565,2922.0,51724.389005
BTC/USD,2021-12-07,51806.21,51917.91,51148.14,51390.1,45.228034,2188.0,51490.354697
BTC/USD,2021-12-07,51390.1,51419.27,50892.25,51056.22,31.949157,1710.0,51113.422194
BTC/USD,2021-12-07,51043.0,51220.0,50950.9,50967.62,23.589392,1013.0,51065.602218
BTC/USD,2021-12-07,50962.44,51235.04,50708.38,50912.6,33.942007,1568.0,50966.861215
BTC/USD,2021-12-07,50933.81,51048.27,50202.12,50467.54,76.340862,2678.0,50448.483415
BTC/USD,2021-12-07,50483.07,50883.25,50399.01,50535.9,44.222785,1672.0,50681.878005
BTC/USD,2021-12-07,50534.99,50642.22,50068.71,50271.85,58.695927,1507.0,50271.26385
BTC/USD,2021-12-07,50260.93,50747.54,50149.27,50626.15,35.235052,1101.0,50554.803137
BTC/USD,2021-12-08,50638.14,50787.2,50365.41,50759.06,24.81591,1638.0,50595.808179
BTC/USD,2021-12-08,50772.14,50843.92,50400.22,50464.37,30.474313,1586.0,50643.063035
BTC/USD,2021-12-08,50471.37,50744.38,50348.81,50376.2,14.408381,1008.0,50554.040735
BTC/USD,2021-12-08,50391.13,50514.17,50137.4,50161.92,19.597027,1264.0,50348.164651
BTC/USD,2021-12-08,50140.81,50443.9,50113.98,50278.41,21.58668,1412.0,50253.561153
BTC/USD,2021-12-08,50290.47,50586.17,50184.24,50443.35,20.898976,1028.0,50437.704902
BTC/USD,2021-12-08,50457.81,50748.36,50444.85,50670.09,11.528188,875.0,50667.1068
BTC/USD,2021-12-08,50661.04,50702.43,50438.88,50536.6,9.752242,653.0,50544.781332
BTC/USD,2021-12-08,50534.41,50649.48,50330.4,50452.61,11.114021,803.0,50488.075568
BTC/USD,2021-12-08,50483.47,50570.54,50175.0,50175.0,9.636202,763.0,50350.149447
BTC/USD,2021-12-08,50183.57,50365.83,49226.23,49276.82,102.497125,2640.0,49775.55013
BTC/USD,2021-12-08,49276.33,49461.48,48882.1,49233.65,77.306104,2616.0,49170.151563
BTC/USD,2021-12-08,49233.65,49345.62,48653.06,49284.04,56.386642,2319.0,49029.699363
BTC/USD,2021-12-08,49284.72,49411.76,49036.03,49103.45,30.812405,1799.0,49257.46472
BTC/USD,2021-12-08,49087.95,51079.53,48981.75,50784.56,133.276406,4614.0,50212.963346
BTC/USD,2021-12-08,50784.56,51241.96,50496.11,50695.09,48.766959,2774.0,50871.103625
BTC/USD,2021-12-08,50695.24,50810.97,50211.32,50484.16,49.488811,1964.0,50503.756646
BTC/USD,2021-12-08,50483.77,50533.66,50223.9,50316.58,30.465149,1396.0,50351.314021
BTC/USD,2021-12-08,50317.63,50723.7,50108.09,50603.22,31.813994,1458.0,50407.289398
BTC/USD,2021-12-08,50608.51,50923.0,50333.43,50484.76,48.722082,1568.0,50599.927907
BTC/USD,2021-12-08,50491.95,50914.47,50380.88,50766.12,45.38755,1426.0,50643.971166
BTC/USD,2021-12-08,50750.67,50859.49,50534.35,50631.19,16.549603,943.0,50703.835906
BTC/USD,2021-12-08,50653.37,50862.4,50101.01,50214.3,25.331871,964.0,50447.258071
BTC/USD,2021-12-08,50279.04,50627.04,50213.52,50506.86,21.425724,1083.0,50468.955845
BTC/USD,2021-12-09,50525.03,50830.0,50370.77,50463.1,40.51426,1840.0,50626.098677
BTC/USD,2021-12-09,50446.23,50537.27,50200.72,50225.4,24.247256,1320.0,50397.899138
BTC/USD,2021-12-09,50225.4,50329.2,49672.53,49941.67,64.384666,2346.0,49957.551773
BTC/USD,2021-12-09,49938.42,49979.86,49460.65,49567.84,38.583945,1658.0,49741.043924
BTC/USD,2021-12-09,49536.58,49847.26,49478.8,49847.26,14.422436,1023.0,49704.677546
BTC/USD,2021-12-09,49850.8,49923.53,49679.42,49810.82,12.224996,816.0,49803.727811
BTC/USD,2021-12-09,49809.04,49900.34,49523.71,49651.79,16.610233,1007.0,49712.081715
BTC/USD,2021-12-09,49657.4,50373.58,49238.56,50059.4,66.727259,2328.0,49844.421631
BTC/USD,2021-12-09,50051.95,50058.92,49283.32,49544.82,25.113719,1550.0,49611.604637
BTC/USD,2021-12-09,49554.27,49561.52,48946.94,49244.73,51.209681,2037.0,49161.873827
BTC/USD,2021-12-09,49236.36,49437.07,48944.42,49357.94,28.856356,1409.0,49217.675754
BTC/USD,2021-12-09,49346.76,49445.0,49068.49,49223.48,17.826938,976.0,49230.674091
BTC/USD,2021-12-09,49198.41,49655.17,48995.0,49460.92,38.295214,1681.0,49346.512839
BTC/USD,2021-12-09,49445.13,49455.94,49094.38,49375.91,20.237968,1319.0,49271.829175
BTC/USD,2021-12-09,49396.33,49478.79,48537.15,48615.27,58.94429,2592.0,48912.738432
BTC/USD,2021-12-09,48592.31,48812.48,48110.0,48469.34,129.357839,3976.0,48417.071863
BTC/USD,2021-12-09,48512.15,48877.61,48245.0,48551.42,54.355356,2308.0,48518.639638
BTC/USD,2021-12-09,48530.87,48740.0,48163.06,48221.74,30.884912,1381.0,48554.492042
BTC/USD,2021-12-09,48220.96,48383.46,47522.85,47772.99,104.709939,3971.0,47871.028475
BTC/USD,2021-12-09,47762.77,48032.62,47599.27,47650.0,45.411271,2096.0,47802.264222
BTC/USD,2021-12-09,47634.83,47731.85,47335.0,47695.81,61.328516,2734.0,47523.747223
BTC/USD,2021-12-09,47685.08,48171.86,47539.62,48010.39,60.467053,2082.0,47829.582996
BTC/USD,2021-12-09,48007.26,48479.95,47725.07,47939.63,46.142352,1598.0,48077.702338
BTC/USD,2021-12-09,47975.18,48274.24,47550.75,47576.25,41.622514,1469.0,47957.697682
BTC/USD,2021-12-10,47545.62,48785.74,47472.24,48045.77,91.866847,3401.0,48201.421137
BTC/USD,2021-12-10,48055.79,48575.1,47800.0,48435.72,53.56413,2518.0,48259.481663
BTC/USD,2021-12-10,48432.09,48792.12,48310.93,48549.07,53.022253,2042.0,48558.017276
BTC/USD,2021-12-10,48566.34,48602.52,48243.34,48400.56,18.931504,1291.0,48419.422409
BTC/USD,2021-12-10,48416.3,48588.9,48185.89,48200.0,22.514129,1333.0,48379.476879
BTC/USD,2021-12-10,48210.0,48383.62,48064.6,48263.62,15.973827,987.0,48210.970594
BTC/USD,2021-12-10,48263.69,48437.97,47846.0,47880.73,29.024189,1346.0,48187.266823
BTC/USD,2021-12-10,47880.73,48046.63,47576.8,47680.54,42.954686,1999.0,47834.516016
BTC/USD,2021-12-10,47702.99,48185.61,47641.42,48122.37,31.115419,1419.0,47967.457762
BTC/USD,2021-12-10,48124.47,48532.52,47895.8,48389.39,37.20166,1334.0,48272.582814
BTC/USD,2021-12-10,48391.03,48519.51,48165.27,48229.83,21.822695,970.0,48321.309813
BTC/USD,2021-12-10,48261.64,48745.38,48218.98,48729.39,20.308444,1173.0,48557.015512
BTC/USD,2021-12-10,48741.47,49246.75,48679.5,49088.81,65.842043,2312.0,48987.934729
BTC/USD,2021-12-10,49114.22,50108.51,48887.38,49640.78,127.655925,4258.0,49611.236076
BTC/USD,2021-12-10,49627.99,49863.59,48165.46,48297.35,124.440122,4332.0,48983.741708
BTC/USD,2021-12-10,48297.35,48600.0,47772.06,47986.65,73.592969,3565.0,48174.107427
BTC/USD,2021-12-10,47986.66,47986.66,47259.0,47552.24,99.373576,3873.0,47619.342126
BTC/USD,2021-12-10,47554.94,47765.68,47320.22,47731.92,36.882309,1590.0,47560.960897
BTC/USD,2021-12-10,47732.28,48341.82,47665.17,47846.81,65.338498,2598.0,48024.922439
BTC/USD,2021-12-10,47836.13,48223.97,47693.93,48142.57,38.852984,1732.0,47932.361927
BTC/USD,2021-12-10,48121.28,48479.95,48117.73,48433.12,37.627833,1444.0,48292.496753
BTC/USD,2021-12-10,48437.43,48538.13,47814.8,47965.24,42.543438,1737.0,48207.520365
BTC/USD,2021-12-10,47950.93,48112.5,47489.79,47561.29,29.384203,1195.0,47827.314657
BTC/USD,2021-12-10,47557.84,47818.18,46890.4,47171.89,90.432066,2863.0,47247.753531
BTC/USD,2021-12-11,47186.07,48474.19,46716.14,47780.7,179.428257,5178.0,47632.492852
BTC/USD,2021-12-11,47742.98,48268.51,47690.0,47937.11,26.157382,1651.0,48000.657099
BTC/USD,2021-12-11,47941.18,48270.93,47920.4,48270.93,35.412188,1428.0,48119.96203
BTC/USD,2021-12-11,48275.73,48689.56,48197.59,48322.11,52.455626,1828.0,48464.641273
BTC/USD,2021-12-11,48327.86,48655.97,48300.0,48563.59,13.132406,1068.0,48452.37349
BTC/USD,2021-12-11,48563.59,48610.36,48228.39,48329.77,15.509677,1120.0,48425.081139
BTC/USD,2021-12-11,48349.79,48902.0,48044.81,48074.0,39.747846,1849.0,48442.585449
BTC/USD,2021-12-11,48066.17,48184.2,47805.74,48073.52,18.807929,1263.0,47995.198149
BTC/USD,2021-12-11,48045.79,48904.55,47888.85,48403.4,59.73775,2494.0,48490.034748
BTC/USD,2021-12-11,48424.16,48658.9,48159.33,48596.53,24.905408,1196.0,48361.190566
BTC/USD,2021-12-11,48556.84,48610.94,48354.08,48403.14,14.819963,818.0,48505.713114
BTC/USD,2021-12-11,48411.82,48491.4,48195.84,48263.07,9.971458,706.0,48310.734237
BTC/USD,2021-12-11,48272.28,48609.75,48223.98,48563.55,8.638009,766.0,48460.129002
BTC/USD,2021-12-11,48548.1,48942.31,48233.85,48373.53,38.443905,1905.0,48597.725085
BTC/USD,2021-12-11,48377.59,48571.47,48194.38,48484.26,23.126143,1254.0,48364.143499
BTC/USD,2021-12-11,48484.29,48802.03,48472.61,48798.09,21.992506,1379.0,48623.293395
BTC/USD,2021-12-11,48775.66,49302.41,48740.12,49023.9,55.258996,2330.0,49012.596638
BTC/USD,2021-12-11,49031.54,49033.78,48600.0,48715.2,28.029229,1109.0,48854.726196
BTC/USD,2021-12-11,48746.61,48888.13,48567.81,48694.88,35.532555,1001.0,48728.652791
BTC/USD,2021-12-11,48699.76,48809.97,48408.37,48421.64,27.554081,961.0,48579.075054
BTC/USD,2021-12-11,48425.27,48745.38,48420.52,48588.19,25.125648,900.0,48564.589099
BTC/USD,2021-12-11,48594.24,48845.91,48417.77,48807.01,30.802019,1219.0,48585.718495
BTC/USD,2021-12-11,48807.01,49146.74,48679.16,48843.29,20.088418,689.0,48889.000796
BTC/USD,2021-12-11,48847.4,49515.1,48818.3,49405.28,48.448012,1707.0,49304.688833
BTC/USD,2021-12-12,49434.37,49713.5,49236.81,49375.81,46.653609,1913.0,49475.865622
BTC/USD,2021-12-12,49365.99,49500.0,49077.32,49214.21,21.042639,1159.0,49259.257386
BTC/USD,2021-12-12,49210.49,49375.9,49059.98,49071.69,11.774489,927.0,49213.008823
BTC/USD,2021-12-12,49071.69,49412.52,49063.62,49345.54,9.071363,744.0,49224.145487
BTC/USD,2021-12-12,49326.16,49380.29,48864.08,48907.21,32.258819,1283.0,49134.850843
BTC/USD,2021-12-12,48894.79,49088.17,48858.16,49000.0,9.032421,718.0,49004.32926
BTC/USD,2021-12-12,49000.0,49242.61,48975.41,49192.68,13.287602,677.0,49115.649907
BTC/USD,2021-12-12,49181.45,49397.5,49113.48,49348.33,6.559568,709.0,49265.034434
BTC/USD,2021-12-12,49334.65,49397.4,48982.26,48991.59,15.657757,881.0,49145.647534
BTC/USD,2021-12-12,48991.6,49175.74,48760.0,48843.77,10.366334,796.0,48961.271147
BTC/USD,2021-12-12,48832.46,48975.93,48671.95,48939.32,15.404397,758.0,48805.313561
BTC/USD,2021-12-12,48953.1,49308.75,48878.82,49169.28,20.86762,972.0,49170.288826
BTC/USD,2021-12-12,49169.32,49660.0,49143.1,49534.54,38.93278,1705.0,49435.264902
BTC/USD,2021-12-12,49539.55,49916.57,49527.22,49826.11,54.510369,1711.0,49747.157041
BTC/USD,2021-12-12,49848.31,49950.0,49556.0,49896.43,27.459993,1440.0,49810.650141
BTC/USD,2021-12-12,49903.27,49949.15,49618.09,49654.89,15.457855,1112.0,49751.359838
BTC/USD,2021-12-12,49665.38,49919.63,49538.12,49899.71,40.305382,1533.0,49703.730068
BTC/USD,2021-12-12,49902.7,50471.44,49814.96,50278.34,130.765763,3704.0,50149.524107
BTC/USD,2021-12-12,50293.15,50813.15,50293.15,50510.49,52.905367,2121.0,50532.75629
BTC/USD,2021-12-12,50504.63,50636.75,50158.01,50236.96,24.044258,1192.0,50395.030937
BTC/USD,2021-12-12,50243.21,50580.1,50193.71,50285.43,19.776715,1038.0,50355.46641
BTC/USD,2021-12-12,50291.48,50327.39,49900.09,49941.98,22.055527,1051.0,50120.020201
BTC/USD,2021-12-12,49965.18,50341.1,49932.32,50303.52,32.33707,880.0,50085.258663
BTC/USD,2021-12-12,50308.06,50402.57,49979.24,50090.61,18.33162,855.0,50233.54298
BTC/USD,2021-12-13,50090.61,50214.12,49589.9,49642.83,37.761663,1845.0,49817.062146
BTC/USD,2021-12-13,49642.83,49642.83,48595.84,48625.68,86.142262,3287.0,49154.377866
BTC/USD,2021-12-13,48641.24,48917.01,48472.72,48810.45,38.535519,1749.0,48745.769181
BTC/USD,2021-12-13,48786.43,49109.57,48725.0,48885.02,26.275965,1203.0,48902.174915
BTC/USD,2021-12-13,48889.52,49127.02,48793.34,49061.46,24.340772,1124.0,48948.717513
BTC/USD,2021-12-13,49055.46,49364.59,48894.32,49280.95,23.031138,1189.0,49154.619145
BTC/USD,2021-12-13,49277.1,49339.77,48923.58,48974.37,13.225235,944.0,49105.915479
BTC/USD,2021-12-13,48961.57,49017.53,48601.1,48762.0,27.182435,1279.0,48794.349196
BTC/USD,2021-12-13,48748.77,49200.0,48156.17,49051.7,53.976725,1866.0,48647.760751
BTC/USD,2021-12-13,49040.48,49061.03,48737.94,48892.09,11.247473,706.0,48903.837548
BTC/USD,2021-12-13,48892.8,48944.34,48538.64,48730.65,7.333133,760.0,48705.145977
BTC/USD,2021-12-13,48695.65,48937.35,48609.04,48879.51,11.275733,744.0,48835.9262
BTC/USD,2021-12-13,48884.12,49052.75,48546.11,48605.1,19.648389,984.0,48728.616989
BTC/USD,2021-12-13,48601.34,48678.4,48186.76,48464.5,46.048943,1789.0,48437.615047
BTC/USD,2021-12-13,48443.55,48449.19,47724.93,47950.96,69.66223,2901.0,47990.965211
BTC/USD,2021-12-13,47964.26,47964.26,47018.0,47267.67,117.52174,3946.0,47485.074135
BTC/USD,2021-12-13,47254.04,47572.13,46666.66,47187.02,164.25772,4730.0,47070.146043
BTC/USD,2021-12-13,47151.93,47937.93,47084.15,47533.3,117.764927,3103.0,47565.083008
BTC/USD,2021-12-13,47555.27,47693.06,47333.23,47452.37,29.167166,1441.0,47462.880522
BTC/USD,2021-12-13,47445.25,47458.56,45744.38,46749.44,379.855127,9160.0,46371.609488
BTC/USD,2021-12-13,46763.4,46984.54,46364.46,46663.79,95.374325,3523.0,46697.014085
BTC/USD,2021-12-13,46663.79,46922.34,46267.86,46820.75,81.225819,2904.0,46549.457461
BTC/USD,2021-12-13,46806.57,47310.09,46701.61,46898.56,81.715477,2185.0,47056.929409
BTC/USD,2021-12-13,46883.33,47074.76,46586.92,46744.7,25.589845,1398.0,46803.562279
BTC/USD,2021-12-14,46718.63,47240.0,46305.98,47021.44,56.335796,2679.0,46791.226079
BTC/USD,2021-12-14,47019.45,47119.94,46604.67,46928.09,32.211021,2083.0,46874.105026
BTC/USD,2021-12-14,46893.56,47081.42,46711.87,47035.88,29.564818,1927.0,46892.012941
BTC/USD,2021-12-14,47032.96,47128.49,46780.4,46970.07,17.904492,1584.0,46975.698126
BTC/USD,2021-12-14,46969.1,47203.43,46891.12,47000.0,42.898602,1805.0,47077.370894
BTC/USD,2021-12-14,47006.09,47141.9,46700.0,46714.14,16.842598,1294.0,46926.365299
BTC/USD,2021-12-14,46715.17,46875.15,46339.1,46679.38,43.966437,1846.0,46553.784961
BTC/USD,2021-12-14,46697.62,47041.27,46564.51,47003.41,33.104223,1243.0,46895.285308
BTC/USD,2021-12-14,47008.95,47523.41,46983.85,47493.97,52.324726,2048.0,47230.107883
BTC/USD,2021-12-14,47476.77,47509.78,46823.0,46851.61,24.922985,1238.0,47106.472852
BTC/USD,2021-12-14,46841.5,47399.04,46823.0,47371.82,25.779202,1476.0,47140.304263
BTC/USD,2021-12-14,47360.96,47759.79,47192.16,47626.32,36.861991,1653.0,47472.963524
BTC/USD,2021-12-14,47643.74,47967.92,47525.0,47525.0,38.458011,1744.0,47766.827676
BTC/USD,2021-12-14,47527.38,47684.84,47000.0,47191.22,36.491841,1887.0,47313.172371
BTC/USD,2021-12-14,47158.21,47337.16,46825.08,47314.47,41.210909,2235.0,47022.444441
BTC/USD,2021-12-14,47297.73,47525.13,46645.36,46870.96,65.945542,2626.0,47098.701423
BTC/USD,2021-12-14,46852.31,47140.92,46573.86,46739.43,72.871895,2267.0,46855.118213
BTC/USD,2021-12-14,46737.26,47099.05,46561.82,46639.67,60.887919,1881.0,46786.022222
BTC/USD,2021-12-14,46612.33,46972.27,46461.0,46676.48,43.914261,1594.0,46680.716837
BTC/USD,2021-12-14,46669.5,47080.0,46664.91,46868.42,48.523445,1692.0,46922.563072
BTC/USD,2021-12-14,46868.42,47886.0,46868.37,47808.5,101.131874,2596.0,47448.510127
BTC/USD,2021-12-14,47811.71,48702.16,47760.88,48311.41,84.066613,3030.0,48264.658603
BTC/USD,2021-12-14,48311.33,48491.61,48015.11,48283.69,23.989524,1123.0,48311.806644
BTC/USD,2021-12-14,48289.07,48451.21,48141.01,48382.64,13.933176,888.0,48301.505926
BTC/USD,2021-12-15,48363.75,48769.23,48089.85,48147.07,38.850189,2101.0,48374.652598
BTC/USD,2021-12-15,48141.41,48204.77,47963.63,48073.39,17.737631,1322.0,48109.706522
BTC/USD,2021-12-15,48088.17,48114.43,47852.07,48019.09,20.073712,1334.0,47949.580616
BTC/USD,2021-12-15,48022.21,48301.81,47948.41,48278.14,19.86242,1156.0,48101.353255
BTC/USD,2021-12-15,48285.82,48448.62,48100.0,48263.35,36.007329,1739.0,48278.778391
BTC/USD,2021-12-15,48263.69,48341.42,48053.27,48121.81,40.724936,1364.0,48194.140116
BTC/USD,2021-12-15,48125.67,48352.32,48033.37,48080.97,30.077534,1307.0,48203.888892
BTC/USD,2021-12-15,48079.92,48344.68,47955.73,48203.46,26.926393,1033.0,48143.055487
BTC/USD,2021-12-15,48240.32,48777.0,48221.26,48588.03,42.002461,1695.0,48541.224689
BTC/USD,2021-12-15,48581.49,48613.99,48402.93,48521.87,12.46085,774.0,48477.64013
BTC/USD,2021-12-15,48519.05,48611.6,48218.43,48256.22,20.576684,1018.0,48397.142966
BTC/USD,2021-12-15,48256.22,48369.19,48105.85,48146.7,19.803498,1289.0,48244.494634
BTC/USD,2021-12-15,48152.71,48303.7,47542.41,47598.9,63.626931,2172.0,47921.195419
BTC/USD,2021-12-15,47587.05,47826.76,47444.44,47671.2,47.127298,1884.0,47640.916865
BTC/USD,2021-12-15,47657.98,47778.66,47193.03,47375.61,30.620857,1646.0,47424.897874
BTC/USD,2021-12-15,47375.06,47487.42,46600.0,46604.97,122.241201,3444.0,46976.327926
BTC/USD,2021-12-15,46636.4,47044.68,46547.0,47018.46,74.083281,2067.0,46840.744688
BTC/USD,2021-12-15,47012.1,47376.21,46886.47,47116.35,64.331314,2166.0,47122.941806
BTC/USD,2021-12-15,47100.0,48257.54,47008.0,47835.77,72.995269,2961.0,47652.062314
BTC/USD,2021-12-15,47833.44,49276.44,47222.92,48688.07,379.000699,11341.0,48451.630236
BTC/USD,2021-12-15,48698.35,49500.0,48574.73,49227.69,152.241108,5164.0,49135.631612
BTC/USD,2021-12-15,49227.43,49378.47,48938.96,49186.26,63.051862,2261.0,49134.722351
BTC/USD,2021-12-15,49207.64,49261.84,48659.21,48743.35,26.705932,1065.0,48895.400842
BTC/USD,2021-12-15,48821.91,48978.6,48720.0,48874.24,47.779885,1198.0,48864.854391
BTC/USD,2021-12-16,48874.24,49278.16,48763.34,49061.01,57.365516,1796.0,49037.411931
BTC/USD,2021-12-16,49060.98,49153.26,48865.77,49051.15,25.980473,1554.0,48978.153668
BTC/USD,2021-12-16,49060.85,49075.66,48887.0,49021.54,9.72704,988.0,48988.15837
BTC/USD,2021-12-16,49034.06,49073.13,48701.12,48840.24,31.183128,1288.0,48840.115301
BTC/USD,2021-12-16,48835.97,48918.31,48611.98,48769.87,23.333485,1166.0,48701.683967
BTC/USD,2021-12-16,48774.23,48830.97,48529.41,48537.67,26.74958,1040.0,48664.419045
BTC/USD,2021-12-16,48538.32,48935.4,48518.91,48926.89,37.966806,1229.0,48719.960695
BTC/USD,2021-12-16,48919.63,49050.33,48711.59,48742.56,23.328955,1043.0,48944.651044
BTC/USD,2021-12-16,48731.37,48942.42,48640.37,48791.82,6.558747,580.0,48766.568081
BTC/USD,2021-12-16,48785.85,48987.57,48749.16,48973.29,3.636486,383.0,48859.17718
BTC/USD,2021-12-16,48974.87,49245.68,48944.19,49168.49,16.815479,850.0,49112.997715
BTC/USD,2021-12-16,49175.84,49455.55,48900.16,49228.06,35.067616,1419.0,49174.646063
BTC/USD,2021-12-16,49230.88,49243.17,48658.2,48717.27,36.362562,1757.0,48921.595201
BTC/USD,2021-12-16,48693.84,49275.0,48420.76,49013.08,40.886938,2029.0,48753.448088
BTC/USD,2021-12-16,49013.08,49020.69,48498.95,48555.46,43.664385,1865.0,48680.300314
BTC/USD,2021-12-16,48553.66,48729.12,48250.0,48604.41,43.066171,2291.0,48498.238934
BTC/USD,2021-12-16,48615.13,48716.07,48302.19,48527.84,41.676113,1504.0,48477.730676
BTC/USD,2021-12-16,48509.95,48520.55,48056.94,48081.07,63.086424,1778.0,48213.160495
BTC/USD,2021-12-16,48081.05,48331.6,47867.0,47987.26,37.725571,1592.0,48045.434504
BTC/USD,2021-12-16,47980.4,48134.79,47666.0,47869.32,36.983038,1554.0,47891.11701
BTC/USD,2021-12-16,47871.9,48414.39,47853.4,47933.59,43.075583,1735.0,48128.000234
BTC/USD,2021-12-16,47936.37,48169.82,47897.64,48114.82,20.276536,829.0,48091.494397
BTC/USD,2021-12-16,48107.65,48191.31,47527.14,47800.56,41.108883,1347.0,47866.435069
BTC/USD,2021-12-16,47818.1,47829.53,47524.15,47627.83,26.575572,1316.0,47691.612552
BTC/USD,2021-12-17,47636.25,47973.98,47406.95,47808.63,48.643671,2088.0,47729.542155
BTC/USD,2021-12-17,47795.55,48008.11,47732.31,47851.69,22.702805,1201.0,47882.573704
BTC/USD,2021-12-17,47852.06,47880.86,47642.87,47814.38,11.612322,1129.0,47739.926288
BTC/USD,2021-12-17,47814.38,47824.29,47668.16,47788.21,22.969789,1755.0,47753.686985
BTC/USD,2021-12-17,47785.18,47961.31,47768.53,47934.53,17.170289,882.0,47835.564664
BTC/USD,2021-12-17,47930.55,47966.22,47605.54,47717.91,27.763087,1408.0,47777.150245
BTC/USD,2021-12-17,47728.8,47762.08,47427.95,47447.65,14.392414,955.0,47549.123405
BTC/USD,2021-12-17,47455.63,47457.9,46763.81,47031.05,58.681697,2713.0,47068.787116
BTC/USD,2021-12-17,47024.54,47204.41,46920.94,47151.72,15.500638,1160.0,47074.22623
BTC/USD,2021-12-17,47150.58,47297.28,46980.83,47247.28,9.361334,937.0,47164.069459
BTC/USD,2021-12-17,47244.07,47261.51,46782.39,46973.47,13.427328,1213.0,47013.682748
BTC/USD,2021-12-17,46968.3,47297.28,46905.85,47125.75,18.063387,1332.0,47150.832256
BTC/USD,2021-12-17,47119.49,47355.48,46954.5,47043.17,37.033169,1539.0,47139.411272
BTC/USD,2021-12-17,47056.29,47248.34,46899.0,46984.85,25.310902,1481.0,47087.229757
BTC/USD,2021-12-17,46972.74,47016.59,45744.0,45956.76,152.861508,5744.0,46244.591849
BTC/USD,2021-12-17,45965.16,46628.0,45471.57,46525.16,142.584142,5279.0,46036.060386
BTC/USD,2021-12-17,46537.83,47454.4,46453.83,47075.91,91.913403,3669.0,46937.081624
BTC/USD,2021-12-17,47069.25,47081.34,46629.93,46755.64,28.983947,1631.0,46818.556159
BTC/USD,2021-12-17,46770.21,47058.82,46633.33,46995.45,34.608814,1558.0,46760.56191
BTC/USD,2021-12-17,46996.0,47120.0,46700.79,46764.78,35.631347,1355.0,46933.153414
BTC/USD,2021-12-17,46774.2,46841.93,46176.47,46186.2,35.486447,1903.0,46421.950135
BTC/USD,2021-12-17,46180.0,47119.37,46126.49,46881.19,63.521434,1725.0,46794.585431
BTC/USD,2021-12-17,46880.68,46991.25,45600.0,46554.0,93.042201,2691.0,46232.728649
BTC/USD,2021-12-17,46554.0,46578.4,46105.26,46153.29,21.872847,1302.0,46334.979703
BTC/USD,2021-12-18,46153.29,46385.12,45772.17,46315.35,52.553859,2325.0,46002.061868
BTC/USD,2021-12-18,46329.76,46377.15,45653.03,45690.72,68.355727,2582.0,45883.687894
BTC/USD,2021-12-18,45670.99,45978.7,45522.5,45739.0,28.753164,1767.0,45768.049143
BTC/USD,2021-12-18,45745.67,46550.0,45703.39,46309.99,47.820337,2058.0,46213.273944
BTC/USD,2021-12-18,46313.5,46501.81,46089.43,46429.61,18.794125,1224.0,46293.017518
BTC/USD,2021-12-18,46424.91,46877.55,46236.02,46610.4,40.360348,1516.0,46658.083116
BTC/USD,2021-12-18,46618.89,46799.71,46289.04,46339.11,18.296141,1104.0,46538.793136
